report,sys_time,sim_state,service_state,net_op_name,net_op_code,roaming,net_type,call_state,data_state,data_act,data_rx,data_tx,gsm_neighbors,umts_neighbors,lte_neighbors,cdma_neighbors,rssi_strongest,tech,mcc,mnc,lac_tac_sid,long_cid,node_id_nid,cid_bid,psc_pci,rssi,rsrq,rssi_ev,ecio_ev,rssnr,slev,ta,gps,accuracy,lat,long,altitude,speed,bearing,band,arfcn,bts_psc_pci,bts_band,bts_arfcn,site_name,cell_lat,cell_long,cell_name,azimuth,height,tilt_mech,tilt_el,
154,20200418141403,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-92,-8,2147483647,2147483647,118,3,2147483647,1,9,-7.4280866,109.25837383,98.0551,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
155,20200418141404,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-87,-11,2147483647,2147483647,118,3,2147483647,1,9,-7.42808576,109.25837403,98.0572,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
156,20200418141405,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-87,-11,2147483647,2147483647,118,3,2147483647,1,9,-7.42808547,109.2583741,98.0568,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
157,20200418141406,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-87,-11,2147483647,2147483647,178,3,2147483647,1,9,-7.42808205,109.25837243,97.3723,0.39,322.3,2300,38750,null,null,null,null,,,null,null,null,null,null,
158,20200418141407,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-95,-7,2147483647,2147483647,178,3,2147483647,1,9,-7.42807784,109.25836975,98.3037,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
159,20200418141408,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-95,-7,2147483647,2147483647,112,3,2147483647,1,10,-7.4280591,109.25836874,97.7019,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
160,20200418141409,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-90,-7,2147483647,2147483647,112,3,2147483647,1,9,-7.42804943,109.25836831,97.5129,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
161,20200418141410,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-90,-7,2147483647,2147483647,112,3,2147483647,1,10,-7.42803928,109.25836638,96.9333,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
162,20200418141411,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-94,-8,2147483647,2147483647,112,3,2147483647,1,10,-7.42803148,109.25836509,96.9136,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
163,20200418141412,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-94,-8,2147483647,2147483647,112,3,2147483647,1,10,-7.42802245,109.25836566,97.1288,0.85,3.3,2300,38750,null,null,null,null,,,null,null,null,null,null,
164,20200418141413,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-96,-11,2147483647,2147483647,112,2,2147483647,1,10,-7.42801201,109.25836914,96.5065,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
165,20200418141414,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-96,-11,2147483647,2147483647,112,2,2147483647,1,10,-7.42800015,109.25837633,96.2702,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
166,20200418141415,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-96,-11,2147483647,2147483647,112,2,2147483647,1,10,-7.42799123,109.25838222,96.2695,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
167,20200418141416,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-85,-8,2147483647,2147483647,112,4,2147483647,1,10,-7.42798668,109.2583851,96.2634,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
168,20200418141417,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-85,-8,2147483647,2147483647,146,4,2147483647,1,10,-7.42797879,109.25838634,96.4365,0.64,7.8,2300,38750,null,null,null,null,,,null,null,null,null,null,
169,20200418141418,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-83,-6,2147483647,2147483647,146,4,2147483647,1,10,-7.42797187,109.25838712,96.4768,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
170,20200418141419,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-83,-6,2147483647,2147483647,146,4,2147483647,1,10,-7.42796452,109.25838603,96.8633,0.25,20.7,2300,38750,null,null,null,null,,,null,null,null,null,null,
171,20200418141420,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-95,-8,2147483647,2147483647,146,3,2147483647,1,9,-7.42795212,109.25838606,97.4058,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
172,20200418141421,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-95,-8,2147483647,2147483647,102,3,2147483647,1,10,-7.42794097,109.25838843,97.5362,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
173,20200418141422,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-106,-12,2147483647,2147483647,102,1,2147483647,1,11,-7.4279364,109.25838996,97.5318,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
174,20200418141423,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-106,-12,2147483647,2147483647,102,1,2147483647,1,11,-7.42793075,109.25839434,97.6301,0.52,58,2300,38750,null,null,null,null,,,null,null,null,null,null,
175,20200418141424,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-106,-12,2147483647,2147483647,20,1,2147483647,1,11,-7.42792969,109.25840277,99.0551,1.08,112.7,2300,38750,null,null,null,null,,,null,null,null,null,null,
176,20200418141425,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-96,-10,2147483647,2147483647,20,2,2147483647,1,11,-7.42792412,109.25841499,99.3302,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
177,20200418141426,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-96,-10,2147483647,2147483647,64,2,2147483647,1,11,-7.42791192,109.25842924,99.4877,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
178,20200418141427,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-87,-9,2147483647,2147483647,64,3,2147483647,1,11,-7.42790529,109.2584407,99.5457,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
179,20200418141428,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-87,-9,2147483647,2147483647,64,3,2147483647,1,11,-7.42790173,109.25844774,99.8318,0.23,111.5,2300,38750,null,null,null,null,,,null,null,null,null,null,
180,20200418141429,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-87,-9,2147483647,2147483647,64,3,2147483647,1,11,-7.42789965,109.25846748,99.8983,2.29,99.7,2300,38750,null,null,null,null,,,null,null,null,null,null,
181,20200418141430,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-94,-7,2147483647,2147483647,112,3,2147483647,1,11,-7.4278944,109.25849554,100.282,2.59,82.7,2300,38750,null,null,null,null,,,null,null,null,null,null,
182,20200418141431,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-94,-7,2147483647,2147483647,112,3,2147483647,1,11,-7.42788731,109.25852555,100.621,2.67,83.6,2300,38750,null,null,null,null,,,null,null,null,null,null,
183,20200418141432,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-90,-7,2147483647,2147483647,112,3,2147483647,1,10,-7.42787277,109.25855218,101.135,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
184,20200418141433,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-90,-7,2147483647,2147483647,108,3,2147483647,1,10,-7.42787104,109.25857954,100.363,1.71,85.4,2300,38750,null,null,null,null,,,null,null,null,null,null,
185,20200418141434,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-90,-7,2147483647,2147483647,108,3,2147483647,1,10,-7.42786694,109.25860556,100.999,1.72,89.3,2300,38750,null,null,null,null,,,null,null,null,null,null,
186,20200418141435,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-96,LTE,510,10,3942,44230178,172774,34,113,-110,-20,2147483647,2147483647,26,1,2147483647,1,10,-7.42786135,109.25862671,101.435,1.71,85.3,2300,38750,null,null,null,null,,,null,null,null,null,null,
187,20200418141436,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-96,LTE,510,10,3942,44230178,172774,34,113,-110,-20,2147483647,2147483647,26,1,2147483647,1,10,-7.42785413,109.25864795,101.729,1.73,80.2,2300,38750,null,null,null,null,,,null,null,null,null,null,
188,20200418141437,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-96,LTE,510,10,3942,44230178,172774,34,113,-110,-20,2147483647,2147483647,22,1,2147483647,1,10,-7.42783262,109.25867401,101.798,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
189,20200418141438,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-99,LTE,510,10,3942,44174616,172557,24,247,-97,-11,2147483647,2147483647,22,2,2147483647,1,10,-7.42782436,109.25868605,101.786,1.48,71.2,2300,38750,null,null,null,null,,,null,null,null,null,null,
190,20200418141439,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-99,LTE,510,10,3942,44174616,172557,24,247,-97,-11,2147483647,2147483647,82,2,2147483647,1,10,-7.42781639,109.25870398,101.769,1.66,80.2,2300,38750,null,null,null,null,,,null,null,null,null,null,
191,20200418141440,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-101,LTE,510,10,3942,44174616,172557,24,247,-103,-13,2147483647,2147483647,82,2,2147483647,1,9,-7.42780988,109.2587229,101.315,1.64,82.3,2300,38750,null,null,null,null,,,null,null,null,null,null,
192,20200418141441,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-101,LTE,510,10,3942,44174616,172557,24,247,-103,-13,2147483647,2147483647,82,2,2147483647,1,9,-7.4278029,109.25874189,101.222,1.66,82.3,2300,38750,null,null,null,null,,,null,null,null,null,null,
193,20200418141442,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-105,LTE,510,10,3942,44174616,172557,24,247,-106,-16,2147483647,2147483647,10,1,2147483647,1,9,-7.42779657,109.25876296,100.444,1.69,83.4,2300,38750,null,null,null,null,,,null,null,null,null,null,
194,20200418141443,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-105,LTE,510,10,3942,44174616,172557,24,247,-106,-16,2147483647,2147483647,10,1,2147483647,1,9,-7.42778639,109.25878975,99.9483,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
195,20200418141444,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-105,LTE,510,10,3942,44174616,172557,24,247,-106,-16,2147483647,2147483647,10,1,2147483647,1,9,-7.42778192,109.25880329,99.8502,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
196,20200418141445,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-112,LTE,510,10,3942,44174616,172557,24,247,-108,-13,2147483647,2147483647,10,1,2147483647,1,9,-7.42777968,109.2588101,99.8538,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
197,20200418141446,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-112,LTE,510,10,3942,44174616,172557,24,247,-108,-13,2147483647,2147483647,10,1,2147483647,1,9,-7.42777856,109.25881354,99.8586,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
198,20200418141447,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-112,LTE,510,10,3942,44174616,172557,24,247,-108,-13,2147483647,2147483647,10,1,2147483647,1,9,-7.42777801,109.25881529,99.8542,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
199,20200418141448,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-105,LTE,510,10,3942,44174616,172557,24,247,-104,-11,2147483647,2147483647,10,2,2147483647,1,9,-7.42777769,109.25881623,99.8596,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
200,20200418141449,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-105,LTE,510,10,3942,44174616,172557,24,247,-104,-11,2147483647,2147483647,10,2,2147483647,1,9,-7.42777683,109.25882369,100.117,0.9,85.3,2300,38750,null,null,null,null,,,null,null,null,null,null,
201,20200418141450,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-104,LTE,510,10,3942,44174616,172557,24,247,-105,-16,2147483647,2147483647,-66,2,2147483647,1,9,-7.42777777,109.25883499,100.983,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
202,20200418141451,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-104,LTE,510,10,3942,44174616,172557,24,247,-105,-16,2147483647,2147483647,-66,2,2147483647,1,9,-7.42777644,109.25884753,100.668,1.18,87.2,2300,38750,null,null,null,null,,,null,null,null,null,null,
203,20200418141452,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-101,LTE,510,10,3942,44174616,172557,24,247,-108,-16,2147483647,2147483647,-66,1,2147483647,1,9,-7.42777871,109.25886658,102.282,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
204,20200418141453,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-101,LTE,510,10,3942,44174616,172557,24,247,-108,-16,2147483647,2147483647,-68,1,2147483647,1,9,-7.42778495,109.25888755,103.399,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
205,20200418141454,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-101,LTE,510,10,3942,44174616,172557,24,247,-108,-16,2147483647,2147483647,-68,1,2147483647,1,9,-7.42778663,109.25890401,103.185,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
206,20200418141455,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-108,LTE,510,10,3942,44230178,172774,34,113,-99,-9,2147483647,2147483647,92,2,2147483647,1,9,-7.42778961,109.25891452,103.122,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
207,20200418141456,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-108,LTE,510,10,3942,44230178,172774,34,113,-99,-9,2147483647,2147483647,92,2,2147483647,1,9,-7.42779456,109.25892194,103.219,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
208,20200418141457,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-104,LTE,510,10,3942,44230178,172774,34,113,-98,-11,2147483647,2147483647,20,2,2147483647,1,9,-7.4277967,109.25892442,103.227,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
209,20200418141458,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-104,LTE,510,10,3942,44230178,172774,34,113,-98,-11,2147483647,2147483647,20,2,2147483647,1,9,-7.42779785,109.25892743,103.144,0.45,111.4,2300,38750,null,null,null,null,,,null,null,null,null,null,
210,20200418141459,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-104,LTE,510,10,3942,44230178,172774,34,113,-98,-11,2147483647,2147483647,68,2,2147483647,1,9,-7.42780432,109.25893106,103.064,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
211,20200418141500,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-106,LTE,510,10,3942,44230178,172774,34,113,-103,-13,2147483647,2147483647,68,2,2147483647,1,9,-7.42780968,109.25893196,103.116,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
212,20200418141501,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-106,LTE,510,10,3942,44230178,172774,34,113,-103,-13,2147483647,2147483647,68,2,2147483647,1,9,-7.42781149,109.25893226,103.116,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
213,20200418141502,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-106,LTE,510,10,3942,44230178,172774,34,113,-103,-13,2147483647,2147483647,68,2,2147483647,1,9,-7.42782375,109.25893229,102.894,1.89,181.9,2300,38750,null,null,null,null,,,null,null,null,null,null,
214,20200418141503,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-100,LTE,510,10,3942,44230178,172774,34,113,-93,-10,2147483647,2147483647,68,3,2147483647,1,9,-7.42783396,109.25893265,102.902,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
215,20200418141504,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-100,LTE,510,10,3942,44230178,172774,34,113,-93,-10,2147483647,2147483647,12,3,2147483647,1,9,-7.4278353,109.25893298,102.908,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
216,20200418141505,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-101,LTE,510,10,3942,44230178,172774,34,113,-92,-11,2147483647,2147483647,12,3,2147483647,1,9,-7.427845,109.25893587,103.678,0.64,180.3,2300,38750,null,null,null,null,,,null,null,null,null,null,
217,20200418141506,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-101,LTE,510,10,3942,44230178,172774,34,113,-92,-11,2147483647,2147483647,74,3,2147483647,1,9,-7.42785057,109.25893734,103.695,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
218,20200418141507,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-101,LTE,510,10,3942,44230178,172774,34,113,-92,-11,2147483647,2147483647,74,3,2147483647,1,9,-7.42785734,109.25893803,103.933,0.48,183.4,2300,38750,null,null,null,null,,,null,null,null,null,null,
219,20200418141508,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-103,LTE,510,10,3942,44230178,172774,34,113,-96,-8,2147483647,2147483647,36,2,2147483647,1,9,-7.42787862,109.25894129,103.313,2.31,178.6,2300,38750,null,null,null,null,,,null,null,null,null,null,
220,20200418141509,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-103,LTE,510,10,3942,44230178,172774,34,113,-96,-8,2147483647,2147483647,36,2,2147483647,1,9,-7.42791258,109.25894802,102.827,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
221,20200418141510,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-102,LTE,510,10,3942,44230178,172774,34,113,-97,-10,2147483647,2147483647,36,2,2147483647,1,9,-7.4279234,109.25895047,102.807,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
222,20200418141511,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-102,LTE,510,10,3942,44230178,172774,34,113,-97,-10,2147483647,2147483647,36,2,2147483647,1,9,-7.4279364,109.25894771,102.952,1.36,201.1,2300,38750,null,null,null,null,,,null,null,null,null,null,
223,20200418141512,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-101,LTE,510,10,3942,44230178,172774,34,113,-100,-11,2147483647,2147483647,36,2,2147483647,1,9,-7.42794529,109.25894581,102.974,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
224,20200418141513,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-101,LTE,510,10,3942,44230178,172774,34,113,-100,-11,2147483647,2147483647,14,2,2147483647,1,9,-7.42794874,109.25894529,103.165,0.34,249.6,2300,38750,null,null,null,null,,,null,null,null,null,null,
225,20200418141514,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-105,LTE,510,10,3942,44230178,172774,34,113,-104,-15,2147483647,2147483647,14,2,2147483647,1,9,-7.42795782,109.258939,104.82,1.63,244.4,2300,38750,null,null,null,null,,,null,null,null,null,null,
226,20200418141515,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-105,LTE,510,10,3942,44230178,172774,34,113,-104,-15,2147483647,2147483647,-8,2,2147483647,1,9,-7.42796716,109.25892606,106.232,2.46,262.8,2300,38750,null,null,null,null,,,null,null,null,null,null,
227,20200418141516,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-105,LTE,510,10,3942,44230178,172774,34,113,-104,-15,2147483647,2147483647,-8,2,2147483647,1,9,-7.42797785,109.25891332,105.574,2.47,257,2300,38750,null,null,null,null,,,null,null,null,null,null,
228,20200418141517,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-104,LTE,510,10,3942,44230178,172774,34,113,-104,-11,2147483647,2147483647,38,2,2147483647,1,9,-7.42798388,109.25889957,104.169,2.36,268.7,2300,38750,null,null,null,null,,,null,null,null,null,null,
229,20200418141518,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-104,LTE,510,10,3942,44230178,172774,34,113,-104,-11,2147483647,2147483647,38,2,2147483647,1,9,-7.42799103,109.25888616,105.014,2.63,260.6,2300,38750,null,null,null,null,,,null,null,null,null,null,
230,20200418141519,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-104,LTE,510,10,3942,44230178,172774,34,113,-104,-11,2147483647,2147483647,38,2,2147483647,1,9,-7.42800187,109.25888994,105.515,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
231,20200418141520,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-103,LTE,510,10,3942,44230178,172774,34,113,-102,-12,2147483647,2147483647,38,2,2147483647,1,9,-7.42801075,109.25889276,105.363,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
